dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
1C3547FF-6F0E-F011-9989-7C1E52469F7D,2025-03-31 20:37:47.0000000,Beyond Oil and Fandango Expand Distribution Network to Eilat Through New Partnership with Leading Israeli Wholesale Distributor,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">VANCOUVER, BC and KIBBUTZ YIFAT, Israel, March  31, 2025  (GLOBE NEWSWIRE) -- Beyond Oil Ltd. (CSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/BOIL#CSE"" rel=""nofollow"">BOIL</a>) (OTCQB:<a class=""ticker"" href=""https://www.benzinga.com/stock/BEOLF#OTCQB"" rel=""nofollow"">BEOLF</a>) (Frankfurt: UH9) (&#34;<strong>Beyond Oil</strong>&#34; or the &#34;<strong>Company</strong>&#34;), a food-tech innovation company dedicated to reducing health risks associated with fried food while lowering operational costs, minimizing waste, and enhancing sustainability, and Fandango Collection &amp; Recycling Ltd. (&#34;<strong>Fandango</strong>&#34;), Beyond Oil&#39;s exclusive Israeli distributor, are pleased to announce the expansion of their distribution network to Eilat, Israel&#39;s popular resort destination, through a new strategic partnership agreement (the ""<strong>Agree",https://www.benzinga.com/pressreleases/25/03/g44571722/beyond-oil-and-fandango-expand-distribution-network-to-eilat-through-new-partnership-with-leading-,Eilat,Israel,Not applicable,International,Corporate News,2025-03-31 20:30:00.0000000,420.48000000000000000,0,0
29F3CC98-7B0E-F011-9989-7C1E52469F7D,2025-03-31 22:00:53.0000000,Meghan Markle’s Latest Big Idea: Rinsing & Reusing Jam Jars,"The most recent As ever email was light on actual product news, but it did contain groundbreaking recycling tips.",https://www.msn.com/en-us/news/offbeat/meghan-markle-s-latest-big-idea-rinsing-reusing-jam-jars/ar-AA1C1A4O,US,US,Not applicable,Local,Environmental News,2025-03-31 19:44:00.0000000,123.24000000000000000,0,0
F9A9681B-0E0E-F011-9989-7C1E520A55FA,2025-03-31 08:57:03.0000000,PureCycle expands recycling technology to Europe in alliance with Landbell,NULL,https://seekingalpha.com/news/4426763-purecycle-expands-recycling-technology-to-europe-in-alliance-with-landbell?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,Europe,United States,Not applicable,International,Environmental News,2025-03-31 08:27:18.0000000,430.56000000000000000,0,0
9DA4F294-380E-F011-9989-7C1E52469F7D,2025-03-31 14:01:06.0000000,New recycling rules for every home in England to be introduced - including food waste bin,The Government has set a date for a new set of recycling laws which will impact every home in England. The regulations will see the introduction of more bins,https://www.msn.com/en-gb/money/other/new-recycling-rules-for-every-home-in-england-to-be-introduced-including-food-waste-bin/ar-AA1BYU4Y,England,United Kingdom,Not applicable,Nation,Environmental News,2025-03-31 07:44:00.0000000,298.35000000000000000,0,0
898B4B86-F50D-F011-9989-7C1E527DC3AB,2025-03-31 06:01:08.0000000,"Recycling Explosion Conviction: Six Injured, Fine Imposed",Rose and Co Services Pty Ltd was sentenced in the Shepparton Magistrates' Court on Thursday 20 March after earlier pleading guilty to one charge under,https://www.miragenews.com/recycling-explosion-conviction-six-injured-fine-1435649/,Shepparton Magistrates' Court,Australia,Not applicable,Local,Corporate Corruption,2025-03-31 05:04:00.0000000,139.04000000000000000,0,0
E5B7DBFC-FA2B-F011-8C4E-7C1E520A55FA,2025-05-08 10:55:48.0000000,EXCLUSIVE: Aduro's Deal With Cleanfarms Targets Farm Plastic Recycling Revolution And Scalable Sustainability,"<p>On Thursday, <strong>Aduro Clean Technologies Inc.</strong> (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/ADUR#NASDAQ"">ADUR</a>) announced the signing of a Memorandum of Understanding (MOU) with <strong>Cleanfarms Inc.</strong>, a prominent Canadian organization specializing in agricultural waste management.</p>
<p>This strategic, multi-phase collaboration will explore the technical and commercial feasibility of Aduro&#039;s proprietary Hydrochemolytic Technology (HCT) as a scalable solution for chemically recycling on-farm plastics that are difficult to process through conventional methods.</p>
<p>By combining Aduro&#039;s advanced recycling technology with ...</p><p><a href=https://www.benzinga.com/news/25/05/45279851/exclusive-aduros-deal-with-cleanfarms-targets-farm-plastic-recycling-revolution-and-scalable-sustainability alt=EXCLUSIVE: Aduro&#039;s Deal With Cleanfarms Targets Farm Plastic Recycling Revolution And Scalable Sustainability>Full story available o",https://www.benzinga.com/news/25/05/45279851/exclusive-aduros-deal-with-cleanfarms-targets-farm-plastic-recycling-revolution-and-scalable-sustainability,Cleanfarms,Not specified,Not specified,Global,Agriculture Disruption,2025-05-08 10:30:13.0000000,201.60000000000000000,0,0
3C1C09AD-FA0C-F011-9989-7C1E527DC3AB,2025-03-30 00:05:25.0000000,Drivers may NEVER return to Hammersmith Bridge because of eco-friendly cost-effective reopening plan,Thousands of drivers in the capital will be frustrated by the eco-friendly cost effective proposals to prevent traffic from returning to the bridge.,https://www.dailymail.co.uk/news/article-14550789/Drivers-NEVER-return-Hammersmith-Bridge-eco-friendly-cost-effective-reopening-plan.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Hammersmith Bridge,United Kingdom,N/A,Local,Local Infrastructure Event,2025-03-29 23:57:54.0000000,197.20000000000000000,0,0
028E2819-630C-F011-9989-7C1E527DC3AB,2025-03-29 06:00:25.0000000,Let us learn from clean-up marshal initiative,The Brihanmumbai Municipal Corporation’s (BMC) controversial clean-up marshal scheme is set to be scrapped by April 2025. The solid waste management department submitted a proposal to civic chief,https://www.msn.com/en-in/urban-infrastructure/waste-management/let-us-learn-from-clean-up-marshal-initiative/ar-AA1BSt54,"Mumbai, India",India,Not applicable,Local,Government Data Dump of Citizens and Employees,2025-03-29 01:41:00.0000000,306.24000000000000000,0,0
CACC072D-0D0B-F011-BAE2-7C1E52469E63,2025-03-27 13:12:50.0000000,"Wilden Unveils Kelowna's First Hemp-Insulated ""Net Zero Ready"" Home, Setting a New Standard for Sustainable Living","<p xmlns=""http://www.w3.org/1999/xhtml""><i xmlns=""http://www.w3.org/1999/xhtml"">Open House – <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Saturday, March 29, 2025</span> &#x7C; Step Inside One of B.C.&#39;s First Hemp-Insulated Homes and Experience the Future of Eco-Friendly Design</i></p>
<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">KELOWNA, BC</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">March 27, 2025</span></span> /PRNewswire/ -- <a xmlns=""http://www.w3.org/1999/xhtml"" href=""https://c212.net/c/link/?t=0&amp;l=en&amp;o=4392260-1&amp;h=3476019880&amp;u=http%3A%2F%2Fwww.wilden.ca%2F&amp;a=Wilden"" target=""_blank"" rel=""nofollow"" rel=""nofollow"">Wilden</a>, sustainably-minded developer and <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Kel",https://www.benzinga.com/pressreleases/25/03/n44513360/wilden-unveils-kelownas-first-hemp-insulated-net-zero-ready-home-setting-a-new-standard-for-sustai,Kelowna,Canada,Not applicable,Local,Environmental News,2025-03-27 12:58:00.0000000,126.36000000000000000,0,0
2C4C63FA-660A-F011-BAE2-7C1E52469F7D,2025-03-26 17:23:13.0000000,"Eye on America: Recycling space debris, uplifting Black entrepreneurs in Mississippi, and more","As outer space gets messier with satellites and debris, researchers are aiming to turn space junk into treasure. And the Mississippi Delta is among the poorest regions in the nation, but one inspiring project is addressing a resource gap to increase the number of Black entrepreneurs. Watch these stories and more on ""Eye on America"" with host Michelle Miller.",https://www.cbsnews.com/video/eye-on-america-recycling-space-debris-uplifting-black-entrepreneurs-in-mississippi-and-more/,America,United States,N/A,Nation,Aerospace Industry Event,2025-03-26 17:18:03.0000000,347.76000000000000000,0,0
9E0CC45E-8E0A-F011-BAE2-7C1E520A55FA,2025-03-26 22:05:13.0000000,A cleaner future for tires: Scientists pioneer chemical process to repurpose rubber waste,"Every year, millions of tires end up in landfills, creating an environmental crisis with far-reaching consequences. In the United States alone, over 274 million tires were scrapped in 2021, with nearly a fifth of them being discarded into landfills. A study has now pioneered a technique for breaking down this rubber waste and transforming it into valuable precursors for epoxy resins. This technique offers an innovative and sustainable alternative to traditional recycling methods while significantly reducing rubber waste in landfills.",https://www.sciencedaily.com/releases/2025/03/250326154425.htm,United States,United States,Not applicable,Nation,Environmental News,2025-03-26 15:44:25.0000000,322.92000000000000000,0,0
D181DEF2-410A-F011-BAE2-7C1E520A55FA,2025-03-26 12:58:04.0000000,"374Water to Participate in Gabelli Funds' 11th Annual Waste, Recycling & Environmental Services Symposium Taking Place April 3rd, 2025","<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">DURHAM, N.C., March  26, 2025  (GLOBE NEWSWIRE) -- 374Water Inc. (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/SCWO#NASDAQ"" rel=""nofollow"">SCWO</a>) (&#34;374Water&#34;) (the &#34;Company&#34;), a global leader in waste destruction technology for the municipal, federal, and industrial markets, today announced that it will participate in the <a href=""https://www.globenewswire.com/Tracker?data=4mJHrHA79jPhf0Na9-eSZeIpdGLiFhJ2OaekGZABfCwGcc1ai8Ppv6zgWQfvGznaj33_M4kTlx_8TWZzEvx_coTJ5ddWks6Xuv7BqdFqfDEBkhVLMt9i6xC9DjUK5QPRnjriagR4LgPVZIJqno9x4kvqr8MtBytN5-Z7_1iXgBe8ODiZNA83kJeY8TymoCtQJ_oCSv88ySE5oNzv8_3UtA=="" rel=""nofollow"" target=""_blank"" rel=""nofollow"">Gabelli Funds&#39; 11th Annual Waste, Recycling &amp; Environmental Services Symposium</a> taking Place Thursday, April 3rd, 2025, at The Harvard Club, New York City. This timely conference will feature pr",https://www.benzinga.com/pressreleases/25/03/g44492514/374water-to-participate-in-gabelli-funds-11th-annual-waste-recycling-environmental-services-sympos,"April 3rd, 2025",United States,N/A,Nation,Corporate News,2025-03-26 12:31:00.0000000,397.44000000000000000,0,0
BD9A31E1-2B0A-F011-BAE2-7C1E527DC3AB,2025-03-26 10:20:06.0000000,Tiny electric vehicle takes half a parking space,Toyota&apos;s compact electric FT-Me is designed to tackle challenges of city living while offering an accessible and eco-friendly transportation solution.,https://www.foxnews.com/tech/tiny-electric-vehicle-takes-half-parking-space,Parking lot,Not specified,Not specified,Local,Electric and Self driving Vehicles news,2025-03-26 10:00:25.0000000,25.20000000000000000,0,0
7AB19A00-8209-F011-BAE2-7C1E52469F7D,2025-03-25 14:04:10.0000000,Star Alliance Enhances Intermodal Connectivity with Austria's ÖBB,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""prntac"">Enables its 25 member airlines to offer Air-Rail connectivity to four destinations on the ÖBB network.</p>
<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">SINGAPORE</span> and <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">VIENNA</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">March 25, 2025</span></span> /CNW/ - Continuing its commitment to enhanced global connectivity, Star Alliance, together with 25 member airlines, welcomed ÖBB as its newest intermodal partner. This partnership allows customers of ÖBB and Star Alliance member airlines to seamlessly begin or conclude their long-distance journey on ÖBB&#39;s eco-friendly Railjet trains, connecting from or to <span xmlns=""http://www.w3.org/1999/xhtml"" ",https://www.benzinga.com/pressreleases/25/03/n44474181/star-alliance-enhances-intermodal-connectivity-with-austrias-bb,Austria,Austria,Not applicable,International,Air Travel News,2025-03-25 14:00:00.0000000,NULL,0,0
9AA0FA2E-2009-F011-BAE2-7C1E527DC3AB,2025-03-25 02:23:49.0000000,Glamping park is dubbed a 'field of nightmares' by neighbours who say they were told 'party venue' would be an eco-friendly food-tourism venue,Cotters Park in Randalstown was originally pitched as an eco-friendly destination for food tourism where visitors could attend cookery nights.,https://www.dailymail.co.uk/news/article-14533079/Glamping-park-dubbed-field-nightmares-neighbours-say-told-party-venue-eco-friendly-food-tourism-venue.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Glamping park,Not specified,Not specified,Local,Food and Beverage Industry,2025-03-25 02:10:17.0000000,13.80000000000000000,0,0
2A6DA2C1-E308-F011-BAE2-7C1E520A55FA,2025-03-24 19:11:16.0000000,Idaho Roofing Contractors Receives Prestigious National Pinnacle Sustainability Award,"<p>Meridian, ID March 24, 2025 --(<a rel=""nofollow"" href=""https://www.pr.com/"" rel=""nofollow"">PR.com</a>)-- Idaho Roofing Contractors has been named a recipient of the Pinnacle Sustainability Award by Owens Corning Roofing, a national leader in roofing materials and innovation. This prestigious award is presented annually to a select group of contractors who demonstrate an ongoing commitment to sustainable business operations and environmental stewardship.</p>
<p>According to Owens Corning Roofing, the Pinnacle Sustainability Award &#8220;recognizes Owens Corning Roofing Platinum Preferred Contractors who demonstrate ongoing commitment towards creating a business that contributes to the environmental health of our world through advancing the sustainability of their company&#8217;s operations, such as adopting energy efficient practices, reducing waste, advancing recycling, or other measures that help decrease its footprint.&#8221;</p>
<p>The award was presented during the Owens Cornin",https://www.benzinga.com/pressreleases/25/03/r44463866/idaho-roofing-contractors-receives-prestigious-national-pinnacle-sustainability-award,Idaho,United States,Not applicable,State,Major Awards Event News,2025-03-24 19:07:05.0000000,165.60000000000000000,0,0
9C039B35-AC08-F011-BAE2-7C1E520A55FA,2025-03-24 12:33:45.0000000,"Household electricity three times more expensive than upcoming 'eco-friendly' aviation e-fuels, study reveals","Existing tax policies during the energy transition from fossil fuels to renewable sources will lead to major energy injustices and skewed priorities, new research shows.",https://www.sciencedaily.com/releases/2025/03/250323235833.htm,Energy transition from fossil fuels to renewable sources,Not specified,Not specified,Global,Energy and Resource News,2025-03-23 23:58:33.0000000,67.20000000000000000,0,0
26D50275-912E-F011-8C4E-7C1E52469F7D,2025-05-11 17:57:52.0000000,"Amazon-Backed Glacier's $16M Funding Boosts AI Robots Capable Of Sorting 30+ Material Types, Transforming Recycling Industry","<p><strong>Glacier</strong>, the San Francisco-based AI robotics startup,<a href=""https://www.webwire.com/ViewPressRel.asp?aId=337418""> announced</a> a $16 million Series A funding round on Tuesday to expand deployment of its waste-sorting <a href=""https://benzinga.com/25/03/44492495/mark-cuban-suggests-taxing-robots-by-the-hour-as-new-source-of-federal-revenue-bats-for-ai-and-robotics-based-manufacturing-revival"">robots</a> across U.S. recycling facilities.</p>
<p>The round was led by <strong>Ecosystem Integrity Fund</strong>, with participation from the <strong>Amazon Climate Pledge Fund </strong>and other investors. According to<a href=""https://www.geekwire.com/2025/recycling-gets-smarter-ai-robots-from-amazon-backed-startup-are-sorting-waste-in-seattle/""> GeekWire</a>, <a href=""https://www.benzinga.com/personal-finance/25/05/45170490/sellers-pull-out-of-amazon-prime-day-say-discounting-is-out-the-window-amid-tariffs"">Amazon</a> (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.",https://www.benzinga.com/news/25/05/45338099/amazon-backed-glaciers-16m-funding-boosts-ai-robots-capable-of-sorting-30-material-types-transforming-recycl,Amazon-Backed Glacier,Not specified,Not specified,Global,Artificial Intelligence and Machine Learning,2025-05-11 17:30:25.0000000,88.20000000000000000,0,0
