dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
46296569-1A1C-F011-998A-7C1E520A55FA,2025-04-18 06:00:24.0000000,Californians oppose trans athletes in women’s sports,"Most Californians think transgender athletes should be required to play on sports teams matching their sex assigned at birth, rather than their gender identity. Sixty-five percent of the state’s likely voters — and nearly half of Democrats — support such rules,",https://www.politico.com/news/2025/04/18/californians-oppose-trans-athletes-in-womens-sports-00298137,California,United States,Australia,State,Civil Rights News,2025-04-18 04:01:00.0000000,156.45000000000000000,0,0
50BD4D49-7D1B-F011-9989-7C1E527DC3AB,2025-04-17 11:15:39.0000000,British woman died after 'alleged domestic incident' at Sydney home,"Police are investigating the ""suspicious death"" of a British woman following an alleged domestic violence incident at her home in Sydney. ",https://news.sky.com/story/british-woman-died-after-alleged-domestic-violence-incident-at-sydney-home-13350446,"Sydney, Australia",Australia,United Kingdom,Local,Domestic Violence Incident,2025-04-17 10:13:00.0000000,NULL,0,0
B8E7878E-7B0E-F011-9989-7C1E520A55FA,2025-03-31 22:00:36.0000000,"FUNAAB, UNILORIN students campaign against gender-based violence","Groups of students at the University of Ilorin, Kwara State, and Federal University of Agriculture, Abeokuta, Ogun State, have unveiled campaigns against Sexual and Gender-Based Violence on their",https://www.msn.com/en-gb/lifestyle/lifestylegeneral/funaab-unilorin-students-campaign-against-gender-based-violence/ar-AA1C1rYa,"University campuses in Ilorin and Abeokuta, Nigeria",Nigeria,Nigeria,Local,Civil Rights News,2025-03-31 20:44:00.0000000,92.40000000000000000,0,0
62A5CE31-231B-F011-9989-7C1E527DC3AB,2025-04-17 00:30:44.0000000,"Trans women not legally ‘women’ under Equality Act, rules UK Supreme Court","<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/120361135.cms"" />The UK Supreme Court has ruled that the term ""woman"" in the Equality Act 2010 exclusively refers to biological females, impacting single-sex services. This unanimous decision, favoring For Women Scotland, distinguishes between ""sex"" and ""gender reassignment,"" potentially affecting equal pay and access to services.",https://timesofindia.indiatimes.com/world/uk/trans-women-not-legally-women-under-equality-act-rules-uk-supreme-court/articleshow/120361135.cms,UK,UK,N/A,Nation,Civil Rights News,2025-04-17 00:07:34.0000000,163.80000000000000000,0,0
DA36CD37-1A0E-F011-9989-7C1E520A55FA,2025-03-31 10:23:43.0000000,"Blake Lively, Justin Baldoni called out for 'high school' drama in new documentary",Blake Lively and Justin Baldoni each filed lawsuits against each other following accusations on set of their domestic violence film &quot;It Ends With Us.&quot;,https://www.foxnews.com/entertainment/blake-lively-justin-baldoni-called-out-high-school-drama-new-documentary,United States,United States,Not applicable,Community,Celebrity and Entertainment News,2025-03-31 10:00:33.0000000,14.72000000000000000,0,0
79A113A1-CD1A-F011-998A-7C1E52469F7D,2025-04-16 14:18:14.0000000,Daniel Johns' ex Estelita Huijer drops pregnancy bombshell in court as she faces domestic violence charges,Estelita Huijer arrived at Sydney's Downing Centre Local Court on Wednesday clutching her belly and it was soon revealed she was carrying her former partner Andrew Becher's unborn child.,https://www.dailymail.co.uk/news/article-14611473/Daniel-Johns-ex-Estelita-Huijer-pregnant-Andrew-Becher.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Court,Not applicable,Not applicable,Local,Celebrity and Entertainment News,2025-04-16 14:13:07.0000000,4.80000000000000000,0,0
01658113-CB1A-F011-9989-7C1E527DC3AB,2025-04-16 14:00:06.0000000,"After Signal chat leak row, Pete Hegseth faces another legal trouble as Pentagon school students sue him: 10 points","US Defence Secretary Pete Hegseth is facing a fresh legal trouble after Pentagon school students have filed a lawsuit against him over book bans which target materials on race, gender identity, and",https://www.msn.com/en-in/news/world/after-signal-chat-leak-row-pete-hegseth-faces-another-legal-trouble-as-pentagon-school-students-sue-him-10-points/ar-AA1D2m6E,US,US,N/A,Nation,Banning of a good or service,2025-04-16 13:22:00.0000000,469.26000000000000000,0,0
8D8263B3-711A-F011-998A-7C1E520A55FA,2025-04-16 03:20:13.0000000,Man charged with murder after body found in burnt-down Queensland home,"<p>Cameron Robert Hunt, 45, has been charged with domestic violence murder and arson</p><ul><li><a href=""https://www.theguardian.com/australia-news/live/2025/apr/16/australia-election-2025-live-anthony-albanese-peter-dutton-coalition-labor-housing-cost-of-living-bandt-greens-ntwnfb"">Election 2025 live updates: Australia federal election campaign</a></li><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">afternoon election email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p>A man has been charged with domestic violence murder and arson after a body was found in a burnt-down home at a semi-rural property in Queensland.</p><p>Cameron Robert Hunt, 45, was charged after a home at Geham, north of Toowoomba, went up in flames just before 3am on Tuesday.</p> <a href=""https://www.theguardian.com/australia-news/2025/apr/16/man-charg",https://www.theguardian.com/australia-news/2025/apr/16/man-charged-after-body-found-in-burnt-down-home-geham-toowoomba-queensland-ntwnfb,"Queensland, Australia",Australia,N/A,Local,Civilian Murder Event,2025-04-16 03:02:19.0000000,25.28000000000000000,0,0
91D9442C-171A-F011-9989-7C1E527DC3AB,2025-04-15 16:32:17.0000000,Pennsylvania arson suspect was free on bail ‘to co-parent’ after alleged family violence: report,Cody Balmer was free on bail from a 2023 domestic violence case when he allegedly tried to burn down the Pennsylvania governor&apos;s mansion.,https://www.foxnews.com/us/pennsylvania-arson-suspect-free-bail-to-co-parent-after-alleged-family-violence-report,Pennsylvania,United States,Not applicable,Local,Arson and Domestic Violence Incident,2025-04-15 15:58:13.0000000,NULL,0,0
1005DFCF-950A-F011-BAE2-7C1E520A55FA,2025-03-26 22:58:21.0000000,Vile Aussie comic is AXED after his very first gig as he sparks outrage over his sick domestic violence gags,Sydney rapper Fortay's new stand-up career crashed on Saturday when he took to the stage of the Drop Bear Comedy Club in Brisbane to read his script off his phone.,https://www.dailymail.co.uk/news/article-14537031/fortay-ben-barba-dv-comedian-cancelled.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Australia,Australia,N/A,Local,Celebrity and Entertainment News,2025-03-26 22:36:59.0000000,25.28000000000000000,0,0
87CDA3F8-011A-F011-998A-7C1E52469F7D,2025-04-15 14:00:23.0000000,Man charged with murder and domestic violence after a Queensland mother died in a ...,"A 45-year-old man has been charged with domestic violence, murder and arson after the body of a Queensland mum was found inside a burnt out home. A man has been charged with murder after a Queensland mother’s body was discovered in a horrific house fire.",https://www.news.com.au/national/queensland/crime/man-charged-with-murder-and-domestic-violence-after-a-queensland-mother-died-in-a-suspicious-house-fire/news-story/0266393f2a6844055e323b4b5f5c8895,"Queensland, Australia",Australia,N/A,Local,Civilian Murder Event,2025-04-15 10:24:00.0000000,25.28000000000000000,0,0
6930B9E4-2C19-F011-998A-7C1E52469F7D,2025-04-14 12:35:15.0000000,Abortion Dream Team review – dynamic study of activists resisting Poland’s near-total ban,"<p>Karolina Domagalska’s film follows the tireless work of an activist group founded to battle the country’s legislation against reproductive rights</p><p>Under Poland’s near-total abortion ban, a group of courageous activists step up for women’s autonomy. Deploying a fly-on-the-wall approach, Karolina Domagalska’s dynamic film closely follows the tireless efforts of <a href=""https://adt.pl/en/"">Abortion Dream Team</a> (ADT), an advocacy group founded in 2016. Forming a staunch resistance to oppressive legislation, they provide medical consultancy and assistance to tens of thousands of women who can no longer access abortion services legally.</p><p>The hotline never stops ringing. Abandoned by the healthcare system, women from all over Poland reach out to the ADT volunteers, who guide them through these moments of uncertainty and confusion with extraordinary care. In addition to abortion pills and emergency contraceptives, the group also provides logistics support to those who need to",https://www.theguardian.com/film/2025/apr/14/abortion-dream-team-review-dynamic-study-of-polish-activists,Poland,Poland,N/A,Nation,Civil Rights News,2025-04-14 12:00:44.0000000,183.96000000000000000,0,0
4FC57E8B-ED18-F011-998A-7C1E520A55FA,2025-04-14 05:01:38.0000000,Bengaluru techie tries to set himself on fire outside near governor's house,"Zuhail Ahmed, a Hebbal resident, attempted suicide outside Raj Bhavan, alleging harassment related to a domestic violence case filed by his wife in Chikkaballapura. He claimed the police weren't listening to his complaints and that there were attempts to harm him.",https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-techie-tries-to-set-himself-on-fire-outside-near-governors-house-alleges-harassment-by-wife/articleshow/120269546.cms,Raj Bhavan,India,N/A,Local,Civil Rights News,2025-04-14 04:18:46.0000000,97.44000000000000000,0,0
9D56CD1A-620A-F011-BAE2-7C1E520A55FA,2025-03-26 16:48:17.0000000,UK University Gets Record Free Speech Fine Over Transgender Policy,A regulator penalized the school three years after a professor quit in response to what she said was a campaign of harassment over her views on gender identity.,https://www.nytimes.com/2025/03/26/world/europe/uk-university-sussex-free-speech-transgender.html,UK,UK,N/A,Nation,Civil Rights News,2025-03-26 16:15:33.0000000,163.80000000000000000,0,0
315E67FB-4918-F011-998A-7C1E520A55FA,2025-04-13 09:30:58.0000000,"No price, just purpose: Oregon pay-what-you-can restaurant nourishes hundreds",Mother of two and domestic violence survivor Elise Stevens runs a pay-what-you-can restaurant in Oreon that feeds her community and its children for free every week.,https://www.foxnews.com/media/pay-what-you-can-oregon-restaurant-funded-faith-feeds-hundreds-children-free,Oregon,United States,N/A,Community,Food and Beverage Industry,2025-04-13 09:00:24.0000000,42.32000000000000000,0,0
D95BA6A5-2C18-F011-9989-7C1E527DC3AB,2025-04-13 06:00:57.0000000,"Woman charged, man taken to hospital after stabbing in Berry","A woman has been charged and a man has been taken to hospital after an alleged domestic violence-related stabbing in Berry on Saturday night. Reporter at the Illawarra Mercury, mostly covering social affairs and education.",https://www.illawarramercury.com.au/story/8941463/berry-stabbing-woman-charged-with-reckless-wounding-man-injured/,"Berry, Australia",Australia,Not applicable,Local,Domestic Violence-Related Stabbing,2025-04-13 04:29:00.0000000,NULL,0,0
946F84C4-3517-F011-998A-7C1E520A55FA,2025-04-12 00:33:41.0000000,"‘When I came out of prison, I couldn’t wait to create’: leading artists and inmates team up to break the prison cycle","<p>Blak In-Justice, staged by the Torch and the Heide Museum of Modern Art, features works by Judy Watson, Vernon Ah Kee and Destiny Deacon</p><ul><li><a href=""https://www.theguardian.com/newsletters/2019/oct/18/saved-for-later-sign-up-for-guardian-australias-culture-and-lifestyle-email?CMP=cvau_sfl"">Get our weekend culture and lifestyle email</a></li></ul><p>Melissa Bell loves to paint images of water. In her work, blues and greens swim alongside one another in a colourful flow. “I grew up on the river in the backyard,” the artist says. “I was pretty lucky with that, living on country at Cummeragunja on Yorta Yorta, where I’m from. The water was always a part of me.”</p><p>Bell always loved art – and studied it at RMIT – but then her life got “a bit chaotic”. “I ended up meeting a partner, [which led to] domestic violence, and I lost my way,” she says. Bell was incarcerated for the first time in 2015 when she was in her late 20s, and four more times over the next five years.</p> <a h",https://www.theguardian.com/artanddesign/2025/apr/12/when-i-came-out-of-prison-i-couldnt-wait-to-create-leading-artists-and-inmates-team-up-to-break-the-prison-cycle,Heide Museum of Modern Art,Australia,N/A,Local,Arts and Culture News,2025-04-12 00:00:31.0000000,NULL,0,0
CE12E521-5716-F011-998A-7C1E52469F7D,2025-04-10 22:00:03.0000000,Molly Ticehurst supporters call for national domestic violence bail laws,"Almost one year on from the alleged murder of Molly Ticehurst, supporters are travelling to Canberra to push for a national approach to domestic violence laws.",https://www.abc.net.au/news/2025-04-11/molly-ticehurst-supporters-call-for-domestic-violence-laws/105152008,Canberra,Australia,N/A,National,Domestic Violence Legislation Reform Event,2025-04-10 21:30:00.0000000,NULL,0,0
8D6C6FBA-3916-F011-998A-7C1E52469F7D,2025-04-10 18:29:31.0000000,Tennis legend Martina Navratilova asks Dems what they're 'willing to give up for men who identify as trans',Tennis legend Martina Navratilova posed a question to Democrats over the issue of transgender inclusion in girls&apos; and women&apos;s sports over the last few years.,https://www.foxnews.com/sports/tennis-legend-martina-navratilova-asks-dems-what-theyre-willing-give-up-men-who-identify-trans,United States,United States,Not applicable,National,Civil Rights News,2025-04-10 17:52:18.0000000,231.84000000000000000,0,0
36370240-3C16-F011-998A-7C1E520A55FA,2025-04-10 18:47:36.0000000,"Mayawati's Niece Alleges Dowry Harassment, Husband Among 7 Charged: Cops","In a case filed by BSP chief Mayawati's niece, an FIR was registered against Hapur Municipal Council Chairperson and six of her family members on charges of domestic violence, dowry harassment and sexual harassment on Thursday.",https://www.ndtv.com/india-news/mayawatis-niece-alleges-dowry-harassment-husband-among-7-charged-cops-8135323,"Hapur, India",India,Not applicable,Local,Domestic Violence Event,2025-04-10 17:42:02.0000000,NULL,0,0
